Date,Code,Crime,Arrests
Aug-17,083,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Aug-17,084,ASSAULT 3 & RELATED OFFENSES,2
Aug-17,084,FELONY ASSAULT,1
Aug-17,084,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Aug-17,084,OFFENSES AGAINST THE PERSON,5
Aug-17,088,OFFENSES AGAINST THE PERSON,1
Aug-17,094,ASSAULT 3 & RELATED OFFENSES,1
Aug-17,103,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Aug-17,106,FELONY ASSAULT,1
Aug-17,108,SEX CRIMES,1
Aug-17,109,FORCIBLE TOUCHING,1
Aug-17,112,FELONY ASSAULT,1
Aug-17,112,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Aug-17,114,SEX CRIMES,1
Aug-17,115,ASSAULT 3 & RELATED OFFENSES,1
Aug-17,120,FELONY ASSAULT,1
Aug-17,122,FELONY ASSAULT,1
Sep-17,001,ASSAULT 3 & RELATED OFFENSES,3
Sep-17,001,OFFENSES AGAINST THE PERSON,2
Sep-17,001,SEX CRIMES,3
Sep-17,005,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,010,OFFENSES AGAINST THE PERSON,1
Sep-17,013,ASSAULT 3 & RELATED OFFENSES,4
Sep-17,013,FELONY ASSAULT,1
Sep-17,013,FORCIBLE TOUCHING,3
Sep-17,013,SEX CRIMES,2
Sep-17,014,ASSAULT 3 & RELATED OFFENSES,4
Sep-17,014,FELONY ASSAULT,2
Sep-17,014,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Sep-17,014,OFFENSES AGAINST THE PERSON,2
Sep-17,014,SEX CRIMES,1
Sep-17,017,SEX CRIMES,1
Sep-17,018,OFFENSES AGAINST THE PERSON,6
Sep-17,018,ROBBERY,1
Sep-17,019,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,019,FORCIBLE TOUCHING,1
Sep-17,020,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,020,FORCIBLE TOUCHING,1
Sep-17,020,OFFENSES AGAINST THE PERSON,1
Sep-17,020,SEX CRIMES,1
Sep-17,024,SEX CRIMES,1
Sep-17,025,FORCIBLE TOUCHING,1
Sep-17,026,OFFENSES AGAINST THE PERSON,2
Sep-17,040,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,040,SEX CRIMES,1
Sep-17,044,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,044,FELONY ASSAULT,1
Sep-17,048,OFFENSES AGAINST THE PERSON,1
Sep-17,049,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,060,ASSAULT 3 & RELATED OFFENSES,2
Sep-17,061,FORCIBLE TOUCHING,1
Sep-17,062,FELONY ASSAULT,1
Sep-17,068,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Sep-17,071,FELONY ASSAULT,1
Sep-17,073,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,073,MISCELLANEOUS PENAL LAW,1
Sep-17,075,ASSAULT 3 & RELATED OFFENSES,2
Sep-17,077,FELONY ASSAULT,1
Sep-17,078,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,079,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,079,FELONY ASSAULT,1
Sep-17,084,ASSAULT 3 & RELATED OFFENSES,6
Sep-17,084,DISORDERLY CONDUCT,1
Sep-17,084,FELONY ASSAULT,1
Sep-17,088,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,088,HARRASSMENT 2,1
Sep-17,088,OFFENSES AGAINST THE PERSON,1
Sep-17,094,OFFENSES AGAINST THE PERSON,3
Sep-17,103,DISORDERLY CONDUCT,1
Sep-17,106,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,107,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,107,DISORDERLY CONDUCT,1
Sep-17,108,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,108,FELONY ASSAULT,1
Sep-17,108,SEX CRIMES,1
Sep-17,112,FELONY ASSAULT,1
Sep-17,115,ASSAULT 3 & RELATED OFFENSES,1
Sep-17,115,FELONY ASSAULT,1
Sep-17,120,MISCELLANEOUS PENAL LAW,1
Oct-17,001,ASSAULT 3 & RELATED OFFENSES,3
Oct-17,001,FORCIBLE TOUCHING,1
Oct-17,001,MISCELLANEOUS PENAL LAW,1
Oct-17,001,OFFENSES AGAINST THE PERSON,1
Oct-17,005,ASSAULT 3 & RELATED OFFENSES,5
Oct-17,005,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,005,OFFENSES AGAINST THE PERSON,3
Oct-17,005,SEX CRIMES,1
Oct-17,013,ASSAULT 3 & RELATED OFFENSES,3
Oct-17,013,FELONY ASSAULT,3
Oct-17,013,FORCIBLE TOUCHING,2
Oct-17,013,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,013,OFFENSES AGAINST THE PERSON,2
Oct-17,014,ASSAULT 3 & RELATED OFFENSES,2
Oct-17,014,FORCIBLE TOUCHING,1
Oct-17,014,MISCELLANEOUS PENAL LAW,1
Oct-17,014,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-17,014,OFFENSES AGAINST THE PERSON,1
Oct-17,014,SEX CRIMES,3
Oct-17,017,FELONY ASSAULT,2
Oct-17,017,FORCIBLE TOUCHING,1
Oct-17,017,OFFENSES AGAINST THE PERSON,2
Oct-17,018,ASSAULT 3 & RELATED OFFENSES,6
Oct-17,018,FELONY ASSAULT,2
Oct-17,018,OFFENSES AGAINST THE PERSON,2
Oct-17,018,SEX CRIMES,1
Oct-17,019,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,019,FORCIBLE TOUCHING,1
Oct-17,019,MISCELLANEOUS PENAL LAW,1
Oct-17,019,SEX CRIMES,1
Oct-17,020,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,022,RAPE,1
Oct-17,024,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,024,FORCIBLE TOUCHING,1
Oct-17,026,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,026,OFFENSES AGAINST THE PERSON,6
Oct-17,028,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,030,MURDER & NON-NEGL. MANSLAUGHTER,1
Oct-17,032,SEX CRIMES,1
Oct-17,040,ASSAULT 3 & RELATED OFFENSES,7
Oct-17,040,MISCELLANEOUS PENAL LAW,1
Oct-17,041,FELONY ASSAULT,1
Oct-17,043,ASSAULT 3 & RELATED OFFENSES,3
Oct-17,043,SEX CRIMES,1
Oct-17,044,ASSAULT 3 & RELATED OFFENSES,2
Oct-17,047,SEX CRIMES,1
Oct-17,048,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,048,FELONY ASSAULT,1
Oct-17,048,ROBBERY,1
Oct-17,060,ASSAULT 3 & RELATED OFFENSES,2
Oct-17,070,FELONY ASSAULT,1
Oct-17,070,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,071,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,072,FELONY ASSAULT,1
Oct-17,073,ASSAULT 3 & RELATED OFFENSES,3
Oct-17,073,FELONY ASSAULT,1
Oct-17,073,FORCIBLE TOUCHING,1
Oct-17,075,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,078,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,079,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,084,ASSAULT 3 & RELATED OFFENSES,6
Oct-17,084,FELONY ASSAULT,2
Oct-17,084,FORCIBLE TOUCHING,1
Oct-17,084,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Oct-17,084,OFFENSES AGAINST THE PERSON,2
Oct-17,088,FELONY ASSAULT,1
Oct-17,100,FELONY ASSAULT,1
Oct-17,103,FELONY ASSAULT,1
Oct-17,110,FELONY ASSAULT,1
Oct-17,110,MISCELLANEOUS PENAL LAW,1
Oct-17,112,ASSAULT 3 & RELATED OFFENSES,1
Oct-17,112,FORCIBLE TOUCHING,1
Oct-17,112,OFFENSES AGAINST THE PERSON,1
Oct-17,114,OFFENSES AGAINST THE PERSON,1
Oct-17,115,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Nov-17,001,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,001,SEX CRIMES,1
Nov-17,005,SEX CRIMES,2
Nov-17,013,ASSAULT 3 & RELATED OFFENSES,3
Nov-17,013,MISCELLANEOUS PENAL LAW,1
Nov-17,013,SEX CRIMES,2
Nov-17,014,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,014,FORCIBLE TOUCHING,1
Nov-17,014,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Nov-17,014,OFFENSES AGAINST THE PERSON,2
Nov-17,014,SEX CRIMES,1
Nov-17,017,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Nov-17,018,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,018,DISORDERLY CONDUCT,1
Nov-17,018,FORCIBLE TOUCHING,1
Nov-17,018,HARRASSMENT 2,1
Nov-17,018,OFFENSES AGAINST THE PERSON,4
Nov-17,019,ASSAULT 3 & RELATED OFFENSES,2
Nov-17,019,FELONY ASSAULT,1
Nov-17,019,FORCIBLE TOUCHING,1
Nov-17,019,OFFENSES AGAINST THE PERSON,2
Nov-17,019,SEX CRIMES,1
Nov-17,020,ASSAULT 3 & RELATED OFFENSES,2
Nov-17,020,FORCIBLE TOUCHING,3
Nov-17,020,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Nov-17,024,SEX CRIMES,1
Nov-17,025,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,025,SEX CRIMES,2
Nov-17,026,OFFENSES AGAINST THE PERSON,2
Nov-17,028,OFFENSES AGAINST THE PERSON,1
Nov-17,030,OFFENSES AGAINST THE PERSON,1
Nov-17,034,ASSAULT 3 & RELATED OFFENSES,3
Nov-17,034,KIDNAPPING & RELATED OFFENSES,1
Nov-17,042,FELONY ASSAULT,1
Nov-17,044,FELONY ASSAULT,1
Nov-17,044,MISCELLANEOUS PENAL LAW,1
Nov-17,045,OFFENSES AGAINST THE PERSON,1
Nov-17,048,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,060,ROBBERY,1
Nov-17,073,ASSAULT 3 & RELATED OFFENSES,4
Nov-17,073,SEX CRIMES,1
Nov-17,075,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,075,FELONY ASSAULT,1
Nov-17,077,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,078,FELONY ASSAULT,2
Nov-17,079,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,079,OFFENSES AGAINST THE PERSON,3
Nov-17,081,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,081,MISCELLANEOUS PENAL LAW,1
Nov-17,084,ASSAULT 3 & RELATED OFFENSES,6
Nov-17,084,FELONY ASSAULT,2
Nov-17,084,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Nov-17,084,OFFENSES AGAINST THE PERSON,11
Nov-17,088,ASSAULT 3 & RELATED OFFENSES,1
Nov-17,088,FELONY ASSAULT,1
Nov-17,094,FELONY ASSAULT,1
Nov-17,094,OFFENSES AGAINST THE PERSON,4
Nov-17,112,FELONY ASSAULT,1
Nov-17,115,SEX CRIMES,1
Dec-17,001,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,005,OFFENSES AGAINST THE PERSON,1
Dec-17,006,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,006,OFFENSES AGAINST THE PERSON,1
Dec-17,009,FELONY ASSAULT,1
Dec-17,009,FORCIBLE TOUCHING,1
Dec-17,010,FELONY ASSAULT,1
Dec-17,013,ASSAULT 3 & RELATED OFFENSES,11
Dec-17,013,FELONY ASSAULT,1
Dec-17,013,FORCIBLE TOUCHING,1
Dec-17,013,SEX CRIMES,1
Dec-17,014,ASSAULT 3 & RELATED OFFENSES,2
Dec-17,014,DISORDERLY CONDUCT,1
Dec-17,014,FELONY ASSAULT,1
Dec-17,014,FORCIBLE TOUCHING,1
Dec-17,014,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Dec-17,018,ASSAULT 3 & RELATED OFFENSES,3
Dec-17,018,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Dec-17,019,ASSAULT 3 & RELATED OFFENSES,3
Dec-17,019,SEX CRIMES,1
Dec-17,020,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,023,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-17,024,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,025,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,025,OFFENSES AGAINST THE PERSON,1
Dec-17,026,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,026,OFFENSES AGAINST THE PERSON,1
Dec-17,030,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,030,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Dec-17,030,SEX CRIMES,1
Dec-17,033,ASSAULT 3 & RELATED OFFENSES,2
Dec-17,034,ASSAULT 3 & RELATED OFFENSES,3
Dec-17,040,ASSAULT 3 & RELATED OFFENSES,3
Dec-17,040,FELONY ASSAULT,1
Dec-17,040,HARRASSMENT 2,1
Dec-17,042,DISORDERLY CONDUCT,1
Dec-17,044,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,045,FORCIBLE TOUCHING,1
Dec-17,047,SEX CRIMES,1
Dec-17,048,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,073,ASSAULT 3 & RELATED OFFENSES,4
Dec-17,073,OFFENSES AGAINST THE PERSON,2
Dec-17,075,OFFENSES AGAINST THE PERSON,1
Dec-17,078,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,078,SEX CRIMES,1
Dec-17,079,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,084,ASSAULT 3 & RELATED OFFENSES,3
Dec-17,084,OFFENSES AGAINST THE PERSON,2
Dec-17,088,OFFENSES AGAINST THE PERSON,1
Dec-17,090,SEX CRIMES,1
Dec-17,094,OFFENSES AGAINST THE PERSON,4
Dec-17,103,ASSAULT 3 & RELATED OFFENSES,1
Dec-17,103,SEX CRIMES,1
Dec-17,108,OFFENSES AGAINST THE PERSON,3
Dec-17,112,OFFENSES AGAINST THE PERSON,3
Jan-18,001,ASSAULT 3 & RELATED OFFENSES,2
Jan-18,001,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Jan-18,005,FELONY ASSAULT,1
Jan-18,013,ASSAULT 3 & RELATED OFFENSES,4
Jan-18,013,FELONY ASSAULT,1
Jan-18,013,OFFENSES AGAINST THE PERSON,4
Jan-18,013,ROBBERY,1
Jan-18,014,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,014,MISCELLANEOUS PENAL LAW,1
Jan-18,014,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,014,OFFENSES AGAINST THE PERSON,3
Jan-18,014,SEX CRIMES,2
Jan-18,017,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,017,SEX CRIMES,1
Jan-18,018,ASSAULT 3 & RELATED OFFENSES,3
Jan-18,018,FORCIBLE TOUCHING,1
Jan-18,018,OFFENSES AGAINST THE PERSON,5
Jan-18,019,OFFENSES AGAINST THE PERSON,1
Jan-18,025,ASSAULT 3 & RELATED OFFENSES,2
Jan-18,025,FELONY ASSAULT,1
Jan-18,025,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,040,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,044,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,044,FORCIBLE TOUCHING,1
Jan-18,047,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,049,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,052,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,052,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,067,FELONY ASSAULT,1
Jan-18,069,SEX CRIMES,1
Jan-18,070,FELONY ASSAULT,1
Jan-18,070,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,072,FELONY ASSAULT,4
Jan-18,073,ASSAULT 3 & RELATED OFFENSES,2
Jan-18,073,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,075,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,075,FELONY ASSAULT,1
Jan-18,077,ASSAULT 3 & RELATED OFFENSES,3
Jan-18,077,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,078,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,084,ASSAULT 3 & RELATED OFFENSES,2
Jan-18,084,FELONY ASSAULT,2
Jan-18,084,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Jan-18,084,OFFENSES AGAINST THE PERSON,4
Jan-18,088,FELONY ASSAULT,1
Jan-18,090,ASSAULT 3 & RELATED OFFENSES,3
Jan-18,090,OFFENSES AGAINST THE PERSON,1
Jan-18,103,ASSAULT 3 & RELATED OFFENSES,1
Jan-18,108,OFFENSES AGAINST THE PERSON,1
Jan-18,120,ROBBERY,1
Feb-18,001,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,001,FORCIBLE TOUCHING,2
Feb-18,005,ASSAULT 3 & RELATED OFFENSES,3
Feb-18,005,FORCIBLE TOUCHING,1
Feb-18,005,OFFENSES AGAINST THE PERSON,1
Feb-18,006,ASSAULT 3 & RELATED OFFENSES,3
Feb-18,009,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Feb-18,010,OFFENSES AGAINST THE PERSON,1
Feb-18,013,ASSAULT 3 & RELATED OFFENSES,3
Feb-18,013,FORCIBLE TOUCHING,3
Feb-18,013,OFFENSES AGAINST THE PERSON,6
Feb-18,013,SEX CRIMES,1
Feb-18,014,ASSAULT 3 & RELATED OFFENSES,9
Feb-18,014,DISORDERLY CONDUCT,1
Feb-18,014,OFF. AGNST PUB ORD SENSBLTY &,2
Feb-18,014,OFFENSES AGAINST THE PERSON,2
Feb-18,017,FORCIBLE TOUCHING,2
Feb-18,017,SEX CRIMES,1
Feb-18,018,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,018,FELONY ASSAULT,2
Feb-18,018,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Feb-18,018,OFFENSES AGAINST THE PERSON,1
Feb-18,019,OFFENSES AGAINST THE PERSON,2
Feb-18,019,SEX CRIMES,1
Feb-18,020,ASSAULT 3 & RELATED OFFENSES,3
Feb-18,020,FELONY ASSAULT,1
Feb-18,020,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Feb-18,020,SEX CRIMES,2
Feb-18,025,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,025,FELONY ASSAULT,1
Feb-18,025,SEX CRIMES,1
Feb-18,033,OFFENSES AGAINST THE PERSON,1
Feb-18,040,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,043,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,044,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,045,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Feb-18,047,FORCIBLE TOUCHING,1
Feb-18,052,ASSAULT 3 & RELATED OFFENSES,2
Feb-18,052,MISCELLANEOUS PENAL LAW,1
Feb-18,070,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,071,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,072,FELONY ASSAULT,1
Feb-18,073,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,073,FELONY ASSAULT,2
Feb-18,073,FORCIBLE TOUCHING,1
Feb-18,073,OFFENSES AGAINST THE PERSON,1
Feb-18,079,FELONY ASSAULT,1
Feb-18,083,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,083,FELONY ASSAULT,1
Feb-18,083,ROBBERY,1
Feb-18,084,ASSAULT 3 & RELATED OFFENSES,2
Feb-18,084,OFFENSES AGAINST THE PERSON,4
Feb-18,101,MISCELLANEOUS PENAL LAW,1
Feb-18,104,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,108,FORCIBLE TOUCHING,1
Feb-18,110,FELONY ASSAULT,2
Feb-18,115,ASSAULT 3 & RELATED OFFENSES,1
Feb-18,115,DISORDERLY CONDUCT,1
Mar-18,001,ASSAULT 3 & RELATED OFFENSES,2
Mar-18,001,HARRASSMENT 2,1
Mar-18,005,OFFENSES AGAINST THE PERSON,2
Mar-18,009,ASSAULT 3 & RELATED OFFENSES,3
Mar-18,009,FELONY ASSAULT,1
Mar-18,010,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Mar-18,013,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,013,FELONY ASSAULT,2
Mar-18,013,FORCIBLE TOUCHING,1
Mar-18,014,FORCIBLE TOUCHING,1
Mar-18,014,SEX CRIMES,3
Mar-18,017,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,017,OFFENSES AGAINST THE PERSON,1
Mar-18,017,SEX CRIMES,1
Mar-18,018,ASSAULT 3 & RELATED OFFENSES,4
Mar-18,018,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Mar-18,018,OFFENSES AGAINST THE PERSON,1
Mar-18,018,ROBBERY,1
Mar-18,019,ASSAULT 3 & RELATED OFFENSES,2
Mar-18,019,SEX CRIMES,1
Mar-18,020,OFFENSES AGAINST THE PERSON,2
Mar-18,024,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,025,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,026,OFFENSES AGAINST THE PERSON,1
Mar-18,030,ASSAULT 3 & RELATED OFFENSES,2
Mar-18,033,FELONY ASSAULT,1
Mar-18,040,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,040,FELONY ASSAULT,1
Mar-18,042,ASSAULT 3 & RELATED OFFENSES,2
Mar-18,042,FELONY ASSAULT,1
Mar-18,042,ROBBERY,1
Mar-18,046,FELONY ASSAULT,1
Mar-18,048,SEX CRIMES,1
Mar-18,049,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,052,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Mar-18,052,SEX CRIMES,1
Mar-18,060,ASSAULT 3 & RELATED OFFENSES,2
Mar-18,060,FELONY ASSAULT,1
Mar-18,061,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Mar-18,061,OFFENSES AGAINST THE PERSON,1
Mar-18,067,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,073,ASSAULT 3 & RELATED OFFENSES,4
Mar-18,073,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Mar-18,075,FELONY ASSAULT,1
Mar-18,077,FELONY ASSAULT,1
Mar-18,078,ASSAULT 3 & RELATED OFFENSES,3
Mar-18,078,FELONY ASSAULT,1
Mar-18,081,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,081,OFFENSES AGAINST THE PERSON,1
Mar-18,084,ASSAULT 3 & RELATED OFFENSES,4
Mar-18,084,FELONY ASSAULT,1
Mar-18,084,FORCIBLE TOUCHING,1
Mar-18,084,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Mar-18,084,OFFENSES AGAINST THE PERSON,1
Mar-18,094,OFFENSES AGAINST THE PERSON,2
Mar-18,104,ASSAULT 3 & RELATED OFFENSES,1
Mar-18,106,FELONY ASSAULT,1
Mar-18,107,SEX CRIMES,1
Mar-18,108,OFFENSES AGAINST THE PERSON,2
Mar-18,109,FELONY ASSAULT,1
Mar-18,110,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,2
Apr-18,001,ASSAULT 3 & RELATED OFFENSES,2
Apr-18,001,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,3
Apr-18,005,FELONY ASSAULT,1
Apr-18,006,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,007,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,009,FORCIBLE TOUCHING,1
Apr-18,013,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,013,FELONY ASSAULT,2
Apr-18,013,FORCIBLE TOUCHING,1
Apr-18,014,ASSAULT 3 & RELATED OFFENSES,4
Apr-18,014,DISORDERLY CONDUCT,1
Apr-18,014,FELONY ASSAULT,3
Apr-18,014,FORCIBLE TOUCHING,1
Apr-18,014,MISCELLANEOUS PENAL LAW,8
Apr-18,014,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,014,OFFENSES AGAINST THE PERSON,1
Apr-18,014,SEX CRIMES,1
Apr-18,017,FORCIBLE TOUCHING,1
Apr-18,018,ASSAULT 3 & RELATED OFFENSES,5
Apr-18,018,FELONY ASSAULT,1
Apr-18,018,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,018,OFFENSES AGAINST THE PERSON,2
Apr-18,020,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,020,OFFENSES AGAINST THE PERSON,1
Apr-18,024,SEX CRIMES,1
Apr-18,025,ASSAULT 3 & RELATED OFFENSES,2
Apr-18,026,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,026,FELONY ASSAULT,1
Apr-18,026,SEX CRIMES,1
Apr-18,030,ASSAULT 3 & RELATED OFFENSES,2
Apr-18,034,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,040,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,044,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,044,FELONY ASSAULT,1
Apr-18,047,ASSAULT 3 & RELATED OFFENSES,3
Apr-18,047,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,049,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,052,FELONY ASSAULT,1
Apr-18,052,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,060,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,066,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,068,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,073,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,073,FELONY ASSAULT,1
Apr-18,076,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,077,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,077,FELONY ASSAULT,2
Apr-18,078,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,078,SEX CRIMES,1
Apr-18,083,OFFENSES AGAINST THE PERSON,1
Apr-18,084,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,084,DISORDERLY CONDUCT,1
Apr-18,084,FELONY ASSAULT,1
Apr-18,088,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,103,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
Apr-18,106,ASSAULT 3 & RELATED OFFENSES,1
Apr-18,107,FORCIBLE TOUCHING,1
Apr-18,107,ROBBERY,1
Apr-18,109,FELONY ASSAULT,1
Apr-18,110,OFFENSES AGAINST THE PERSON,2
Apr-18,114,SEX CRIMES,1
Apr-18,115,FORCIBLE TOUCHING,1
May-18,001,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
May-18,005,OFFENSES AGAINST THE PERSON,1
May-18,005,SEX CRIMES,1
May-18,006,ASSAULT 3 & RELATED OFFENSES,1
